fragments_h,fragments,count,frequency,MW,CLogP,HBA,HBD,heavy
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[CH][CH][C](OC(=O)c4cc(O)c(O)c(O)c4)O[C]2COC3=O)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](*)[C@]2*)[C@@]1*,1,0.025601638504864313,1360.0935420919996,4.87720000000001,37,20,98
O=C(O[C]1[CH][CH]O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(ccc(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]12)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,1,0.025601638504864313,1192.0876688639999,4.155600000000014,32,17,86
O=C(O[C@]1[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[CH][CH][CH]O[C]2COC3=O)O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@]1O)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1192.087668864,4.155600000000015,32,17,86
O=C(O[C@]1[CH][C@@](O)[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(ccc(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[CH][CH][CH]O[C]1COC2=O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2*)[C@@]1*,1,0.025601638504864313,1024.0817956360004,3.8541000000000087,27,14,74
O=C(O[C]1[CH]O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(ccc(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[CH]1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2*)[C@@]1*,1,0.025601638504864313,1192.087668864,4.155600000000014,32,17,86
O=C(O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(ccc(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[CH][C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2*)[C@@]1*,1,0.025601638504864313,1360.0935420919996,4.457100000000016,37,20,98
O=C(O[C]1[CH][CH][C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(ccc(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](*)[C@]2*)[C@@]1*,1,0.025601638504864313,1192.087668864,4.155600000000017,32,17,86
O=C(O[C@]1[CH][C@](OC(=O)c2cc(O)c(O)c(O)c2)[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(ccc(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](*)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,1,0.025601638504864313,1360.0935420919996,4.457100000000018,37,20,98
O=C(O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7ccc(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[CH][C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1528.0994153199993,4.7586000000000155,42,23,110
O=C(O[C]1[CH][CH]O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7ccc(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]12)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1360.0935420919998,4.457100000000012,37,20,98
O=C(O[C]1[CH]O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7ccc(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[CH]1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1360.0935420919998,4.457100000000013,37,20,98
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[CH][C@](OC(=O)c4cc(O)c(O)c(O)c4)[C@@](OC(=O)c4cc(O)c(O)c(O)c4)O[C]2COC3=O)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2*)[C@@]1*,1,0.025601638504864313,1528.099415319999,5.178700000000003,42,23,110
O=C(O[C]1[CH][CH][C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7ccc(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](*)[C@]2*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1360.0935420919996,4.45710000000002,37,20,98
O=C(O[C@]1[CH][C@](OC(=O)c2cc(O)c(O)c(O)c2)[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7ccc(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](*)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1528.0994153199993,4.758600000000014,42,23,110
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,1,0.025601638504864313,1696.1052885479987,5.480200000000002,47,26,122
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[CH][C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@]2OC(=O)c2cc(O)c(O)c(O)c2)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,1,0.025601638504864313,1528.099415319999,5.178700000000008,42,23,110
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](OC(=O)c4cc(O)c(O)c(O)c4)[CH][CH]O[C]2COC3=O)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1*,1,0.025601638504864313,1360.0935420919996,4.87720000000001,37,20,98
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[CH][CH][CH]O[C]2COC3=O)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](*)[C@]2*)[C@@]1*,1,0.025601638504864313,1192.0876688639999,4.575700000000015,32,17,86
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[CH][C](OC(=O)c4cc(O)c(O)c(O)c4)[CH]O[C]2COC3=O)[CH][C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2*)[C@@]1*,1,0.025601638504864313,1360.0935420919996,4.877200000000012,37,20,98
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[CH][C@](O)[C@@]2O)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](O*)[C@]2O*)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1392.0833713319994,4.277600000000019,39,22,100
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2O)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7cc(Oc8c(C(*)=O)cc(O)c(O)c8O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O*)[C@]5OC(=O)c5cc(O)c(O)c(O)c5)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1712.1002031679986,5.180400000000001,48,27,123
O=C(O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5[CH][C@@](O)[C]6OC(=O)c7cc(O)c(O)c(O)c7-c7c(cc(Oc8c(C(=O)O)cc(O)c(O)c8O)c(O)c7O)C(=O)OC[C]6O5)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](O)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2O*)[C@@]1*,1,0.025601638504864313,1560.089244559999,4.764600000000013,43,25,112
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1,1,0.025601638504864313,1864.1111617759982,5.781699999999994,52,29,134
O=C(O[C@]1O[C]2COC(=O)c3cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7cc(Oc8c(C(=O)O)cc(O)c(O)c8O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O)[C@]5O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O*,1,0.025601638504864313,1728.095117787999,5.0661000000000085,48,28,124
O=C[C@]1O[C@@](Oc2cc3occc(=O)c3c(O)c2O)[C@](O)[C@@](O)[C@]1O,*c1cc(=O)c2c(O)c(O)c(O[C@]3O[C@@](C(*)=O)[C@@](O)[C@](O)[C@@]3O)cc2o1,1,0.025601638504864313,349.01957148799994,0.5470499999999999,10,5,25
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@](O)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O*,1,0.025601638504864313,1712.1002031679986,5.180400000000001,48,27,123
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2O)[C@](O)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](OC(=O)c3cc(O)c(O)c(O)c3)[C@]2O*)[C@@]1O*,1,0.025601638504864313,1560.0892445599989,4.579100000000009,44,25,112
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](OC(=O)c3cc(O)c(O)c(O)c3)[C@@](O)[C@]2O)[C@](O)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(=O)O[C@]5O[C]6COC(=O)c7cc(Oc8c(C(*)=O)cc(O)c(O)c8O)c(O)c(O)c7-c7c(cc(O)c(O)c7O)C(=O)O[C]6[C@@](O*)[C@]5O*)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@](OC(=O)c2cc(O)c(O)c(O)c2)[C@@]1O*,1,0.025601638504864313,1408.0782859519993,3.977800000000016,40,23,101
O=Cc1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[C@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[CH][C@](O)[C@@]2O)[C@](O)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(Oc4c(C(*)=O)cc(O)c(O)c4O)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](O*)[C@]2O*)[C@@]1O*,1,0.025601638504864313,1240.0724127239996,3.676300000000012,35,20,89
O=C(O[C@]1O[C]2COC(=O)c3ccc(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C]2[C@@](O)[C@]1O)c1cc(O)c(O)c(O)c1Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)C(=O)O[C]1[C](COC2=O)O[CH][C@](O)[C@@]1O,*O[C@]1[C]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(*)c(O)c3O)C(=O)OC[C]2O[C@@](OC(=O)c2cc(O)c(O)c(O)c2Oc2cc3c(c(O)c2O)-c2c(cc(O)c(O)c2O)C(=O)O[C]2[C](COC3=O)O[C@](*)[C@@](O*)[C@]2O*)[C@@]1O*,1,0.025601638504864313,1072.0665394960001,2.954700000000007,30,17,77
